"T(P,V/N)-b1","T(P,V/N)-b2","T(P,V/N)-a","T(P,V/N)-R2",T(V/N)-b,T(V/N)-a,T(V/N)-R2,P(V)-slope,P(V)-a,P(V)-R2,Wp(WT)-slope,Wp(WT)-a,Wp(WT)-R2,T(P)-slope,T(P)-a,T(P)-R2,T-m,T-slope,T-R2,P-m,P-slope,P-R2,V-m,V-slope,V-R2,Vs-m,Vs-slope,Vs-R2,TN-m,TN-slope,TN-R2,PV-m,PV-slope,PV-R2,V/N-m,V/N-slope,V/N-R2,N-m,Ns-m,I-m,V0-m,V/Vs-min,V/Vs-max,V/Vs-m,V/Vs-std,T/P-min,T/P-max,T/P-m,T/P-std,Tpi-min,Tpi-max,Tpi-m,Tpi-std,Fpi-min,Fpi-max,Fpi-m,Fpi-std,Tpi-slope,Tpi-R2:1-sse/sst,WT/WP-slope,WT/WP-R2:1-sse/sst,T(P*V/N)-slope,T(P*V/N)-a,T(P*V/N)-R2,Fpi,P*V/N,T/P,Tpi,dt,dz,workP,workT,Total T,Total F,RPM,Pr,p,Chainage
0.235359784,74.30172398,-1310.617546,0.921432418,126.5374199,-139.2483695,0.894584296,44.54871107,4973.422517,0.849778589,67.01937946,4424.801121,0.916906966,0.520011662,-2590.08395,0.875244625,1421.419924,13.84522885,0.492937712,7714.257516,24.63229915,0.482056989,61.52445117,0.442784071,0.363778445,2563.793411,15.9785686,0.340262922,7090.346552,68.94350337,0.49275173,479615.4272,4479.331515,0.424612075,12.33365036,0.088985729,0.364459415,4.988744369,6564.270962,57.92910321,61.52445117,0.019178072,0.027648116,0.023945634,0.001462245,0.08074486,0.218057979,0.182491534,0.030186162,94.15588839,138.4068726,114.5996438,8.785421822,543.7097677,1268.584503,647.2185111,131.7325291,115.5734107,0.887668356,0.014738184,0.911200242,0.013688073,105.3235188,0.917125265,603.1962451,104881.1334,0.194383326,117.1585738,2.5,164.2621826,523099.9573,7700.642454,1543.987189,7946.258856,4.987543384,65.83717285,13.20028656,67730.77719
0.092200787,73.86010077,-356.0930013,0.906454754,89.81946556,72.32892687,0.886103201,36.31207038,4645.866177,0.577981565,82.430695,-57129.4435,0.883979041,0.339211097,-1103.690408,0.654122763,1227.88478,7.722810653,0.293216529,6873.522732,4.976356291,0.021416152,61.34755005,0.402798066,0.320096779,2390.396244,18.64269431,0.41386557,5855.05364,36.82191709,0.293975285,425506.6973,2664.447362,0.20025177,12.86531651,0.084481196,0.319458472,4.768715734,6273.603899,55.9065953,61.34755005,0.022804011,0.031669011,0.02579556,0.001543245,0.08727485,0.211823633,0.177613771,0.024697195,76.61337694,105.8313198,95.50272678,5.059812763,425.262046,1053.017375,551.6199631,109.0670978,95.28776472,0.882726542,0.013641233,0.815892131,0.010729972,270.3917163,0.884214775,517.1444434,95662.69002,0.185155459,95.62430311,3,195.8285156,456099.7021,6190.566239,1298.418344,7025.52548,4.767793838,64.91023865,13.61427841,67698.0861
0.360650026,92.62513578,-2051.486073,0.933060888,189.6704967,-417.423304,0.83513469,53.73906606,4519.712056,0.691893113,47.05505201,41751.54503,0.920137761,0.598387685,-2766.341307,0.871448934,1980.836569,21.7248371,0.508763096,7933.28138,39.57275517,0.693614992,63.5211881,0.429551311,0.34111217,2532.018282,18.16797025,0.368713707,9950.757977,109.2163708,0.510865875,509984.9792,5423.302034,0.523479085,12.64434856,0.085467512,0.339193646,5.024239184,6619.30671,58.13148793,63.52658203,0.021234285,0.041829648,0.025204845,0.002678008,0.088960079,0.281367279,0.246403354,0.044631537,62.99157281,176.1670492,155.029529,18.32499607,528.1478544,1230.621697,646.3663591,121.9476549,157.5586248,0.810525189,0.0195137,0.920133577,0.019560123,-4.867143718,0.92049917,606.4223538,110214.4375,0.266893645,161.7273443,8.666666667,586.970752,553539.7938,10942.7396,2178.80564,8169.701455,5.022335899,67.77030862,13.49383226,67683.82813
0.399458073,60.15417603,-1734.016151,0.347319996,73.09154451,776.6820173,0.187920861,3.045814924,6546.560907,0.007139346,21.6770768,314885.7096,0.290270653,0.465616603,-1262.343397,0.224570295,1894.882772,6.238008852,0.349277766,6780.742236,3.305573093,0.09468411,76.88626343,0.111452631,0.139866217,2964.184002,5.238104715,0.719349294,9526.955974,38.96388113,0.505031176,521402.2659,1002.050666,0.206335915,15.29863355,0.010406535,0.027634432,5.02839254,6626.472409,59.35426703,76.88626343,0.020446416,0.030105366,0.025947531,0.001448059,0.195714563,0.302141899,0.279349267,0.020900501,92.78664684,142.2711436,124.0117634,9.663813795,376.1829248,542.6667496,444.7437639,27.59166622,123.6832003,0.097574593,0.018253668,0.251844944,0.011922194,657.8058189,0.288064662,441.9203989,105911.0904,0.28714857,126.8886732,7.166666667,555.1473633,528479.8736,9793.720106,1962.737158,6836.772759,4.989875927,77.29417725,15.49025145,67668.83212
0.118101174,82.14199123,-643.2961351,0.88966889,83.9718198,-51.38784243,0.867532722,5.797929166,4913.702913,0.029825172,56.5331583,35064.80682,0.846775842,0.214959813,-128.9232411,0.074699267,989.7213985,6.184809341,0.191439994,5203.971041,-6.686189246,0.138399838,50.064104,0.272488696,0.259082501,2001.101333,7.756717541,0.188219148,3994.352692,18.916662,0.145708458,260878.1799,1032.750939,0.115066503,12.398317,0.08696683,0.307658267,4.072373311,5352.15845,54.16705587,50.064104,0.018390148,0.027533926,0.024923492,0.001620621,0.078146052,0.240310478,0.190149608,0.038292493,69.08884497,99.47498888,79.71732284,5.854036675,342.7729266,1083.885509,444.0309884,140.6477851,79.96066449,0.865487286,0.015302001,0.846369376,0.015303822,1.097542154,0.884617947,387.0909316,67870.68234,0.2030205,78.46568371,3,158.0150635,269815.5871,4131.168797,1039.20056,5123.583665,3.975481058,52.65943298,13.24610333,67661.05859
0.286272743,40.95469812,-1218.708513,0.895807829,74.80480811,216.1365378,0.586917916,31.90508461,5031.222061,0.207139067,62.63934283,24550.36007,0.701804716,0.383286277,-1361.821054,0.769159432,1086.732761,8.36337231,0.361882201,6388.315896,15.26334398,0.230215158,42.53534668,0.20819513,0.21049096,1552.973088,6.538384959,0.193745162,3967.906902,23.02224905,0.263279033,273097.4408,1755.599976,0.273838059,11.63823885,0.08017535,0.3170792,3.676498099,4832.581121,54.25576705,42.53534668,0.021397332,0.043242781,0.027650379,0.003696342,0.069217091,0.205653705,0.168753965,0.025550602,53.50653221,117.5116224,93.52001024,12.29689599,364.5653117,898.1641601,565.0068142,95.11983599,92.81469677,0.551837051,0.014427948,0.641864161,0.011635172,215.8639717,0.758119751,528.3570935,81441.79403,0.18031684,94.96589685,3.666666667,162.7556641,291462.04,4206.539374,1175.414455,6523.511704,3.578805772,44.78302409,12.51348501,67660.12884
-0.03562247,1.137604503,1358.569926,0.004987195,3.916128844,1089.760327,0.001720638,-19.5413563,7549.268591,0.210675645,1.292906329,298496.9532,0.000406097,-0.038679278,1391.909254,0.004872429,1134.499316,3.255718222,0.420514245,6654.98299,-0.389850112,0.001851372,45.76374268,0.008316168,0.001527003,1943.963999,-1.061369742,0.252879673,4544.54188,12.98909988,0.420906321,304372.6201,43.3469205,0.001138779,11.42428927,0.002216704,0.001737509,4.005846277,5270.254726,54.44102787,45.76374268,0.019893033,0.026662419,0.023547307,0.001647194,0.140252904,0.1906302,0.170553437,0.011803356,81.24606461,123.4154328,99.74991147,9.354585391,491.632897,704.7551992,585.5879046,47.40482507,98.8773884,-1.014583684,0.014876837,-0.875784313,0.000411032,1103.2681,0.000691228,593.729168,76323.47519,0.1717444,101.8025646,3.833333333,174.7723633,305718.5175,4616.454884,1152.514147,6714.836789,4.00559533,45.54884847,11.37140274,67659.51207
-0.006551675,110.7522234,-96.34032952,0.778582061,110.3705705,-134.9054762,0.778440683,14.56761987,5886.197685,0.061567858,48.57925384,80570.43912,0.665557213,0.110889114,395.7936879,0.043166461,1122.087952,4.89698399,0.3025911,6549.734561,-2.22928244,0.017863245,45.54875,0.169620764,0.356460452,1860.044115,5.957808563,0.389780336,4487.64909,19.54757374,0.302564773,298577.0834,967.4557448,0.209015538,11.38884598,0.042507137,0.35678249,3.999489686,5257.64598,54.35785052,45.54875,0.022281324,0.026424417,0.024467819,0.000876826,0.103453493,0.227830754,0.171404643,0.020420771,83.84451603,108.3018028,98.37910617,5.713522715,458.9216673,810.4561158,580.3475563,61.61982427,98.62070555,0.76954659,0.015016354,0.659352958,0.01371597,98.11739132,0.666720041,559.299223,77867.65194,0.179113393,99.80839274,3.5,164.9970947,311389.6474,4712.582503,1178.459429,6595.583653,3.998971115,47.23302002,11.81130937,67659.27339
0.150963017,79.24226491,-580.4651412,0.934585134,114.2100446,144.3908259,0.913133669,46.72166081,4799.50117,0.799356109,72.08773327,-70372.33485,0.94813295,0.424513921,-1691.756066,0.846497819,1598.524183,16.00285128,0.365085972,7750.700483,37.28810228,0.421986929,63.1655481,0.633247982,0.332355072,2545.083453,22.10386577,0.365411995,7930.462314,79.27902556,0.36499892,501316.7171,6142.693463,0.399796658,12.73209692,0.127816481,0.332696605,4.961956094,6532.896947,57.15500226,63.1655481,0.002100981,0.029785081,0.024457699,0.004156339,0.067210779,0.241687275,0.202795931,0.039260185,102.3180655,554.8570518,138.5072602,73.55323286,504.398865,8255.477172,833.5601728,1176.136836,124.8777891,0.904664554,0.015625835,0.911981487,0.013160823,268.6051753,0.948227358,575.5062625,113561.3196,0.218797697,125.7843387,2.666666667,186.3106934,563307.5475,8759.753476,1765.953827,8079.382237,4.960363144,69.74707438,14.06083956,67655.66059
0.191785052,105.7232629,-1272.653731,0.840241669,127.8495256,-76.48183088,0.813220205,23.21910991,6234.308852,0.47359542,56.19175599,56617.84567,0.828774981,0.626216354,-3276.314728,0.547774092,1546.631944,15.02105746,0.53612865,7701.72584,13.85946345,0.326744404,63.19867529,0.420055312,0.341673996,2501.569257,15.19832908,0.308164643,7698.960326,74.57192948,0.535596948,489235.9457,3882.696758,0.381105928,12.69550096,0.084732749,0.34289462,4.978515637,6552.188894,58.38404887,63.19867529,0.019756326,0.030283156,0.02532189,0.001797303,0.097649608,0.250947919,0.199844866,0.035083137,92.74867422,156.8382308,121.3656387,11.35263974,499.4004009,1081.383195,626.4036177,123.3989982,121.9838875,0.811462145,0.015703841,0.825182276,0.01475845,96.16663684,0.829465657,585.4483609,105683.4039,0.214158134,125.107687,3.333333333,223.9403931,525980.25,8351.787176,1678.100029,7846.190073,4.97695909,67.06208089,13.47455245,67648.51939
0.180625241,121.9339106,-1248.920545,0.944442401,164.900364,-242.6389572,0.911184651,47.78264061,5567.977053,0.649068747,59.04423042,8980.611995,0.956129654,0.513994899,-2556.362982,0.770247479,1883.901561,14.68440797,0.219449398,8638.732698,3.974428679,0.005513892,64.26508887,0.556265556,0.379946786,2563.738682,21.35084215,0.340894159,9387.746406,73.17692908,0.220299417,563272.8739,4188.075583,0.197904588,12.8959116,0.111650691,0.378600494,4.984175188,6563.190828,58.42036714,64.26508887,0.021576156,0.029055962,0.025184903,0.001282911,0.084717041,0.253540359,0.215154,0.043431387,107.7369093,172.7004192,144.6540863,12.9059409,572.2250936,1582.453007,708.0878431,197.2419732,146.830227,0.899791782,0.016640425,0.95535881,0.01619803,52.95038429,0.956315328,637.4742722,123806.1604,0.236503036,150.6941871,9.333333333,647.4941895,616807.9367,10462.49778,2100.039481,8879.125884,4.982148293,69.44822347,13.93947652,67639.60938
0.281222576,99.59067622,-1388.277504,0.742962517,122.5530682,-294.1769109,0.711782886,20.75045176,3785.250073,0.44366712,32.88798709,98933.92452,0.707581941,0.823845578,-2752.132807,0.482034608,1362.257935,9.145792364,0.27215885,4994.128571,5.507769857,0.138977587,58.2579364,0.213925419,0.203477245,2258.757726,8.445230503,0.200462523,5867.966302,30.05380126,0.170651979,291919.5245,1286.841735,0.204675066,13.51606182,0.072122674,0.357128298,4.321026345,5683.142817,54.58008521,58.2579364,0.021575201,0.030339504,0.025865316,0.001534511,0.138721333,0.328142754,0.271661015,0.046493984,76.75012938,120.2127794,100.168669,11.48924547,320.0641796,592.9755951,376.15721,53.67270002,101.1435575,0.689699569,0.020128722,0.704586628,0.021242305,-76.87891108,0.73450092,357.8909399,71525.5673,0.286864155,102.566804,3.166666667,189.9120361,302677.2773,6127.396223,1448.31003,5053.433818,4.231304843,59.91097717,14.1581735,67630.50723
0.248569006,53.11786113,-1095.8777,0.61484239,55.47958528,225.2875526,0.575735617,1.902595719,5315.305708,0.025896725,58.94242066,88587.03881,0.608641237,0.393842679,-1132.22412,0.100794793,1014.300655,4.932591747,0.213709905,5450.208654,-3.39345056,0.155655624,70.90468262,0.302832911,0.173275073,2928.594003,11.65897493,0.296863281,5056.934788,24.5861648,0.213771935,386655.0163,1368.993652,0.116112084,14.22168351,0.060760777,0.173366129,4.985696595,6549.831759,57.69372913,71.11046875,0.019548189,0.036860187,0.024193528,0.00233314,0.098429184,0.217977291,0.185989651,0.027886836,50.03068365,84.28368556,71.45636089,6.785318566,238.8321128,645.0165556,392.6624605,67.34468128,70.98083139,0.529804238,0.013018146,0.566341459,0.010330923,213.1037374,0.608871815,365.0509903,81522.34369,0.198631519,72.46677064,3.166666667,236.8755127,406446.602,5379.720106,1079.035234,5431.472588,4.985695125,75.20105794,15.01452465,67615.52934
0.163292323,81.95135872,-1004.659044,0.868733263,117.8517459,-464.3912505,0.817458106,44.01173483,3306.317548,0.598093897,60.02594529,85917.48385,0.862105204,0.385705983,-1302.150422,0.709307058,1098.689671,9.376211193,0.409030176,6224.53423,24.84035872,0.602136264,66.30542271,0.306056046,0.296038767,2702.267969,11.33815075,0.257011161,5492.673991,46.94013654,0.409861902,415620.4323,3294.944475,0.483200423,13.26311214,0.061043519,0.294568462,4.99920805,6569.539072,58.38885991,66.30542271,0.022664142,0.02633118,0.024550677,0.000827797,0.067742596,0.209153747,0.175078035,0.028547899,48.17016548,93.7265325,81.9617397,10.15297472,400.7222187,711.0764621,475.3086039,54.39491306,83.35461757,0.746367045,0.01324584,0.856755367,0.014364402,-95.50741131,0.86199656,463.8476224,88085.85358,0.185159298,85.74942946,3.666666667,252.8975708,440436.7784,5905.654615,1181.121488,6387.4064,5.000077135,68.96315511,13.79241112,67615.11233
0.574007637,27.76462574,-2360.592626,0.9117759,98.54511505,-185.2056486,0.782579359,24.86442064,3789.523798,0.757505291,53.55418681,60157.57267,0.83248702,0.744583753,-2918.957561,0.896715736,1104.448804,11.7937201,0.514485287,5403.564544,15.26143774,0.532640941,64.91366797,0.414108163,0.320067993,2723.451986,14.03914198,0.35179607,5478.225126,58.48326886,0.514486709,353539.4644,2988.71119,0.390004298,13.08694451,0.083528586,0.32024577,4.96021924,6520.342242,57.96646709,64.91366797,0.019168314,0.033409923,0.023755504,0.001868548,0.081607154,0.235940559,0.202456855,0.037944776,51.94983278,97.69663681,83.4752737,10.25195063,288.2555928,695.4748904,423.4564679,67.54701709,84.75839685,0.766856372,0.015497186,0.832478925,0.015546711,-3.65247942,0.832558881,395.7054833,78220.18638,0.217235494,85.95647938,10.83333333,750.0203125,387994.465,5980.407559,1205.658241,5550.467464,4.960302856,69.90574788,14.09308387,67613.90625
0.296249596,65.82780096,-2164.120703,0.791741114,110.3828306,430.1066117,0.658624812,30.20874432,8754.718906,0.44527843,76.11352922,-11763.50678,0.704459989,0.491603514,-3402.591061,0.6620506,1860.269881,11.64977265,0.435244393,10705.49902,22.98545465,0.618505059,64.57666992,0.33056575,0.26217209,2672.10531,11.28851711,0.349451712,9271.821665,57.89772334,0.434870225,693947.5624,4814.725716,0.365689436,12.95639241,0.066567664,0.262899575,4.984470398,6565.335724,63.43819544,64.57666992,0.020831133,0.036358042,0.024123944,0.002099619,0.097470179,0.195554575,0.173222974,0.020439535,95.65226872,159.512516,143.8421751,9.764432443,550.4427879,1344.797948,842.8621102,121.4481028,142.8993893,0.600276051,0.013251438,0.569540365,0.009265709,570.1815314,0.705397585,806.9347422,148074.5237,0.181023978,145.9866808,6,406.2822266,737878.9464,9822.637851,1971.154048,10894.93155,4.983207859,67.71370443,13.58847488,67602.91319
0.510172588,21.62714001,-1955.262434,0.84256455,79.1102739,271.7264397,0.618727958,22.25144584,4362.456083,0.592176895,57.80552009,7746.507661,0.703835539,0.624072863,-2336.512601,0.823762838,1314.801213,8.218705857,0.404929485,5850.781262,10.55673151,0.315863817,66.88667285,0.371154527,0.32644909,2721.802302,9.94412869,0.26399988,6669.746965,41.46434965,0.403169686,393294.6998,2688.366082,0.356983,13.18507347,0.073636538,0.328795065,5.073283344,6672.341729,58.17844426,66.88667285,0.020881384,0.034422396,0.024537586,0.002003992,0.148915093,0.257216975,0.223745385,0.025345328,70.63941797,117.0360882,99.94355139,8.290935032,313.1787343,677.8225119,451.790718,59.37488322,99.31967378,0.577552662,0.016831746,0.598119839,0.012198767,369.0314917,0.705177364,429.6893938,82795.97272,0.235140756,101.0762647,4.833333333,341.4964355,419840.7024,7090.093708,1398.220708,5947.268879,5.070801613,70.60336914,13.92352705,67576.23871
0.457989571,59.35257983,-4167.181116,0.953285303,202.6861611,165.5225416,0.679185579,57.03515139,9460.432569,0.551373379,53.2610337,71699.79732,0.794361364,0.562941295,-4879.343115,0.927275669,2312.001259,18.01071274,0.379870058,12774.59024,26.18796428,0.274469503,58.10728271,0.308920992,0.225333032,2394.681954,2.231245496,0.029475825,12685.20765,98.75804541,0.380879005,747327.0693,4902.238213,0.262802695,10.59015922,0.056384096,0.225188519,5.487413644,7231.400746,66.53632019,58.10728271,0.010725832,0.03191763,0.024155949,0.003230015,0.068975651,0.202482186,0.179529028,0.027735167,141.1288601,273.6602521,218.0547811,25.55607047,916.21315,2940.758313,1247.736158,283.4887283,217.9167385,0.675249976,0.016906192,0.779712305,0.014927293,278.8283477,0.795023207,1189.982831,144483.5751,0.190080528,226.0402054,3.166666667,192.2639648,792554.2685,13615.35422,2482.122234,13060.89235,5.485383577,60.72863363,11.07090064,67547.8429
0.115610939,145.4083959,-760.7457599,0.989302906,215.4331349,6.273323645,0.980584232,101.0509695,6627.86273,0.922309612,62.13975056,-100318.0768,0.983264779,0.337045266,-2149.800886,0.954626474,1534.107555,14.11310792,0.480333145,10930.01092,44.52235371,0.568848283,42.57404175,0.390752176,0.485117861,1887.652214,14.86942527,0.470988249,9209.502997,84.57980807,0.480209172,471958.1422,5630.022338,0.541812185,7.091918485,0.065203027,0.485258154,6.003753626,7897.456994,59.58469113,42.57404175,0.019214222,0.024398517,0.022440168,0.001207759,0.065865154,0.156362728,0.138910319,0.01982953,199.8473582,239.4479508,216.2609172,6.87074958,1361.624507,3095.760561,1603.152113,341.2840063,216.2867429,0.980568279,0.019322033,0.93256784,0.015830784,289.4937875,0.983310033,1461.538313,88292.55054,0.148637823,217.0643639,12.66666667,591.6379395,529945.9012,10126.56567,1687.153865,11354.72134,6.002162288,46.68182475,7.777507924,67545.32031
0.221329353,138.7535541,-2002.673232,0.92880929,236.491145,-239.4198274,0.890728844,73.45628829,7961.554269,0.79991081,56.09644626,42766.60611,0.914879224,0.472637654,-3717.715353,0.867425693,2204.401568,16.90771313,0.326043132,12529.93044,38.63120652,0.438335064,62.19176432,0.359212763,0.255652227,2568.323142,13.24595289,0.359025863,13266.66526,101.7365185,0.32644794,786979.3808,6142.340197,0.345956097,10.33366977,0.059716043,0.255371018,6.018753437,7922.930367,62.99009571,62.19176432,0.016689059,0.027821937,0.024053518,0.002159854,0.049095316,0.197921356,0.174154142,0.029653643,135.0440259,253.4250874,211.2870839,20.10350484,1000.621191,2750.649888,1258.102519,289.3254435,213.9364575,0.882406262,0.016838296,0.913880425,0.016312077,71.3639156,0.915000193,1172.98751,140396.026,0.185808969,217.7574201,4,264.0688477,844935.7507,14319.60544,2379.38264,12810.76867,6.018219489,65.96616753,10.96106738,67543.27193
0.167233229,209.6397521,-1884.796395,0.919556669,257.5663296,-501.0779699,0.906089435,48.38569656,8265.902321,0.699769076,46.04648701,105970.308,0.924184626,0.679038635,-5460.166005,0.739272358,2196.339067,22.31781102,0.456862438,11275.50728,12.45974381,0.088814728,62.20030246,0.455824691,0.397687283,2621.002223,14.49710307,0.405338271,13044.08176,132.2478503,0.456493334,706604.4495,5348.14019,0.325408204,10.4727083,0.077030912,0.398491861,5.940050732,7822.254905,65.361289,62.20030246,0.014412143,0.026179436,0.023575,0.001880918,0.066441678,0.22280281,0.193157149,0.038310267,137.4877078,238.0703643,207.2081227,21.31728903,916.5125784,2194.204168,1117.887314,253.2239059,211.0358304,0.875682202,0.018517185,0.918444853,0.020070552,-191.5304953,0.924570662,1033.998352,128578.1211,0.211338418,218.3180847,6.666666667,442.0003906,763460.0594,14451.88515,2433.915839,11522.45206,5.937715244,66.28640067,11.16362863,67539.73021
0.849204768,84.5018607,-3978.691105,0.862333639,170.9542478,124.931103,0.193833242,40.00330962,3359.088832,0.321062744,18.58386466,186621.2353,0.74802252,0.906505066,-3281.860169,0.818244115,2240.928,14.42950565,0.395009494,6092.396361,17.91137581,0.611251732,68.3270348,0.11552931,0.126750157,2680.385554,5.063854148,0.194747367,12404.92136,96.78012754,0.483518715,417152.6149,1847.894403,0.381801661,12.37756256,0.00202215,0.001169669,5.521724217,7274.791528,59.86058238,68.3270348,0.022786243,0.032657423,0.025513716,0.001377201,0.226107893,0.412223698,0.366066429,0.041368461,107.724891,219.59441,180.9681863,25.04687969,390.8465089,563.6252966,494.0585829,36.86278672,180.9998634,0.19316076,0.029848471,0.697524534,0.037770986,-610.1443748,0.652209298,508.5089498,77955.44097,0.383111038,194.6799875,6,419.1439941,436867.3189,13501.31894,2408.426023,6289.228556,5.606558287,69.46913796,12.39709265,67523.64844
0.099783507,149.4578415,-922.1047818,0.871635489,169.393037,-458.7989159,0.847304384,36.13494846,4640.936909,0.324617756,47.16079639,63734.76911,0.817597916,0.343197221,-790.3522248,0.426649528,1661.31027,7.604951203,0.155375545,7143.596586,-11.76195465,0.102604181,69.25870339,0.257093317,0.19718335,2770.40524,8.64229234,0.186230437,9192.888125,42.06349267,0.155689538,497278.6942,743.9574524,0.017902863,12.51591697,0.046510489,0.196808233,5.533902363,7283.364967,59.35222902,69.25870339,0.022646578,0.027157868,0.024959756,0.000942826,0.115018214,0.261721664,0.231799798,0.034336927,96.19036706,155.272157,131.8436768,11.78422947,486.3776862,880.4245389,579.1511817,78.87473412,133.2637333,0.808196201,0.01845721,0.814091552,0.017341126,102.9332143,0.818130238,550.171384,93229.10065,0.245370259,134.8365316,18.83333333,1351.763904,515839.5799,9701.192975,1753.319023,7157.819098,5.533094136,71.99096236,13.01099721,67488.86503
0.305273424,7.579571273,-976.5770539,0.382224224,15.88921948,558.5551591,0.034466962,17.2640868,4403.657804,0.361737524,50.70891085,139361.3843,0.511203394,0.31262232,-915.633717,0.374588129,769.3457487,4.533360441,0.32327677,5389.82458,10.87694657,0.485549981,57.1224408,0.194560041,0.128003225,2143.570953,6.26127546,0.066771097,3344.219949,33.01813129,0.458513184,308943.1356,1586.863447,0.210548001,13.26626458,-0.01607791,0.029784843,4.304604959,5679.374556,56.79600805,57.1224408,0.022168451,0.030932883,0.02681807,0.001797615,0.10264795,0.183350754,0.142427002,0.018953542,37.90694136,75.14930935,58.35841358,9.585842815,328.8154815,481.4045113,409.8984842,39.48430255,57.56465509,-0.20508263,0.0108058,0.508492972,0.005265104,392.616863,0.139855542,412.2730843,74027.29723,0.149593047,61.74014159,4,243.5269043,334969.0874,3724.444725,823.0857437,5502.506156,4.524984133,60.88172607,13.4546988,67431.35326
0.157946872,43.65589773,-371.461289,0.890151281,53.11296915,179.9552716,0.839221883,10.31454727,3490.945548,0.343051687,65.79329582,-56789.60404,0.871850056,0.408144403,-1078.126189,0.517736607,488.9290248,2.839336722,0.533872774,3839.462705,3.439338217,0.252041795,33.7888952,0.300380656,0.596221315,1436.322333,12.70129699,0.632034292,2839.892282,16.46786977,0.533730543,130056.269,1247.72561,0.617111873,5.817293933,0.051761512,0.596406319,5.808520115,7625.656778,54.93613095,33.7888952,0.020275916,0.026248315,0.023525153,0.001233988,0.074728781,0.145196287,0.127148802,0.013065132,71.34503975,127.1802326,85.31913745,8.71182545,513.4490753,1701.890893,687.2412491,179.7546848,83.21532628,0.562196408,0.021577274,0.516979465,0.013260787,192.0027954,0.872008619,636.6033199,23546.28664,0.131596005,83.50346066,6,213.8348022,136760.5079,2947.549305,507.4841073,3855.953974,5.808194575,35.46285667,6.105695784,67424.2555
0.349485567,88.34852872,-1402.58122,0.861263645,150.0180915,-413.9358231,0.714081752,34.55300284,2916.109212,0.526371545,36.32280483,45287.8899,0.872643882,0.575046554,-1457.846667,0.725176351,1387.07616,11.06122229,0.547198419,4947.291321,17.149856,0.599821359,58.78453223,0.259233857,0.310859112,2225.910981,10.98675934,0.326264493,6802.665467,60.04074735,0.564390614,292379.78,2164.74413,0.485265078,12.0052986,0.041176588,0.238989398,4.888098197,6429.596436,57.07701494,58.78453223,0.023188196,0.031602389,0.02649414,0.001258309,0.144285322,0.32533384,0.278955548,0.033889165,85.48229415,137.3826089,115.0006642,11.3536961,358.8114294,636.9694668,415.6342958,41.83249535,115.8885221,0.676743712,0.023283964,0.871794843,0.02370769,-27.19217849,0.845432966,415.8456385,62696.41265,0.290182605,120.5434221,5,298.3175537,310036.6493,7315.270634,1479.325562,5101.287191,4.94495563,60.75125488,12.28539231,67411.54688
0.160702216,103.2189198,-725.621718,0.976901891,155.890472,-179.4199113,0.923689428,63.93610359,3559.667497,0.752835668,58.5589229,-54029.73555,0.973119484,0.370004964,-1051.556124,0.841086304,1556.331657,18.85135488,0.608078634,7048.250793,57.38391594,0.917127063,54.56358927,0.585849841,0.51905565,2356.983323,21.74955903,0.478765546,7640.369298,107.9576084,0.677264467,393382.0611,6690.361224,0.738126713,11.13443013,0.096125489,0.415972771,4.873624894,6415.581652,55.88609828,54.56358927,0.019126093,0.025092317,0.023002088,0.001334698,0.096204326,0.246176403,0.217868158,0.034741013,107.7595083,160.1467529,138.7148462,10.84939887,546.3459871,1432.605581,657.68113,149.9821096,140.3561328,0.914175009,0.019210666,0.94749501,0.016368994,246.9031738,0.965151634,610.1597793,90759.70202,0.234191539,142.6388442,8.833333333,539.4558105,453606.3935,8686.54232,1738.660691,7433.613125,4.994639611,60.98888346,12.20958586,67405.08594
0.075524531,151.883714,-476.0828927,0.897503363,208.1617038,83.76028517,0.879438505,116.326438,7410.702476,0.780670605,54.79084255,-21958.68978,0.908435346,0.234635885,-1475.518689,0.794791571,1208.371092,11.28807258,0.407800518,11438.53072,29.93743183,0.19868857,34.62521777,0.28583149,0.313944573,1449.381517,5.509702189,0.538221491,7744.442254,72.32438455,0.40797918,402365.8264,3657.805253,0.315782263,5.402582637,0.044615655,0.313891038,6.409332374,8422.443619,54.25866602,34.62521777,0.003371666,0.02839017,0.023645591,0.004614928,0.040404224,0.119483652,0.104323152,0.018620858,150.1598031,526.9238001,229.1652865,46.94127265,1764.613327,13041.30486,2398.659729,1627.968066,222.9943391,0.874771279,0.019109416,0.886141281,0.016583016,167.2613581,0.908537501,1989.800908,68974.70755,0.112698751,224.1135399,2.5,94.11083984,442045.7346,8445.881335,1317.854855,11694.70694,6.408818347,37.80604492,5.899077212,67394.32031
