"T(P,V/N)-b1","T(P,V/N)-b2","T(P,V/N)-a","T(P,V/N)-R2",T(V/N)-b,T(V/N)-a,T(V/N)-R2,P(V)-slope,P(V)-a,P(V)-R2,Wp(WT)-slope,Wp(WT)-a,Wp(WT)-R2,T(P)-slope,T(P)-a,T(P)-R2,T-m,T-slope,T-R2,P-m,P-slope,P-R2,V-m,V-slope,V-R2,Vs-m,Vs-slope,Vs-R2,TN-m,TN-slope,TN-R2,PV-m,PV-slope,PV-R2,V/N-m,V/N-slope,V/N-R2,N-m,Ns-m,I-m,V0-m,V/Vs-min,V/Vs-max,V/Vs-m,V/Vs-std,T/P-min,T/P-max,T/P-m,T/P-std,Tpi-min,Tpi-max,Tpi-m,Tpi-std,Fpi-min,Fpi-max,Fpi-m,Fpi-std,Tpi-slope,Tpi-R2:1-sse/sst,WT/WP-slope,WT/WP-R2:1-sse/sst,T(P*V/N)-slope,T(P*V/N)-a,T(P*V/N)-R2,Fpi,P*V/N,T/P,Tpi,dt,dz,workP,workT,Total T,Total F,RPM,Pr,p,Chainage
0.11001234,160.3170478,-749.917758,0.964994353,184.7862616,27.74305948,0.956910985,42.69687321,6938.537407,0.707257759,58.00630488,-60174.89899,0.959417731,0.596449429,-3548.967541,0.730821093,2294.92186,27.87280026,0.533240514,9797.795276,23.7855861,0.189027865,66.96644636,0.7587921,0.495858929,2747.22532,31.99008728,0.494755778,12526.61966,145.0733303,0.50680419,666448.0203,8038.11268,0.443639854,12.26919567,0.14587236,0.521165635,5.466161445,7195.588158,58.83473423,67.45781459,0.021538312,0.03021261,0.024559707,0.001496976,0.079114591,0.277817194,0.231192539,0.048696437,150.3987194,209.1452256,186.6742883,10.0151145,628.9308885,1901.023797,864.889786,288.6442299,186.9265656,0.956775358,0.018651875,0.942706321,0.016623665,265.1349478,0.960400145,732.9150311,138459.679,0.25543497,187.0217157,4,297.5462402,750720.8957,13930.08373,2569.224643,10062.96193,5.421955642,74.61107352,13.76099233,69616.88144
0.20452626,167.6479638,-1597.463849,0.935697849,197.2552923,-101.6547953,0.916317087,29.55326395,7241.126895,0.503412043,47.51531892,14317.40317,0.926703308,0.801850121,-4933.950415,0.615195883,2406.125877,22.70966967,0.478133225,9153.925523,21.76071732,0.458824587,64.72376897,0.445042258,0.332958474,2648.617911,17.61992794,0.348131876,12244.89696,104.9082721,0.432634047,596137.5873,5139.178422,0.426149549,12.71337586,0.098789456,0.384202352,5.104758146,6726.020974,61.39647943,64.72376897,0.020781552,0.027060894,0.024411168,0.00125308,0.098219501,0.301282839,0.261206975,0.047169359,154.1535374,221.5398698,188.3433106,12.63881744,618.4312102,1569.479949,753.1691433,188.5144309,189.5127983,0.914859158,0.020504041,0.924174573,0.019581965,112.2345338,0.933409349,684.4904437,126555.4893,0.280680669,191.9712754,5.5,378.0974121,638035.2482,13147.18461,2607.788757,9295.074964,5.041543888,68.66386343,13.61959588,69611.58638
0.090608279,178.2374404,-948.216321,0.959896451,200.7104679,-139.7500064,0.956755474,52.00593248,8739.726531,0.814661704,64.04418162,-11966.5756,0.961748647,0.660105609,-5611.153288,0.803320222,2131.106743,28.89169596,0.721716696,11728.82025,28.8696326,0.390878102,57.47601423,0.643135963,0.644010416,2346.082735,27.40357722,0.687253923,10821.40881,138.891245,0.707690321,681081.6956,8655.944991,0.644502658,11.31409225,0.135160103,0.665053828,5.097955482,6712.509444,62.20732644,57.47601423,0.021090342,0.027220575,0.024546388,0.001243159,0.068558928,0.225608591,0.179899238,0.036761233,163.2882356,213.356128,187.3182895,10.19687488,801.5015978,2687.621608,1102.13476,329.0853755,188.8869766,0.953286998,0.015845329,0.958669403,0.015131728,101.643267,0.964561279,978.7179794,145887.4763,0.194015317,189.489056,4.833333333,293.0994141,735474.4586,11668.5572,2314.56741,11921.28156,5.041288937,61.64683664,12.22820381,69607.95068
0.308365436,98.29671937,-2377.446457,0.937756275,197.8131059,-259.3679709,0.900146938,64.20988439,6860.275145,0.857966797,61.16987895,20119.67535,0.929629815,0.569794057,-3992.907177,0.906262295,2300.257841,19.21681432,0.319437719,11044.63084,36.02168298,0.402099309,65.16684668,0.444389335,0.294080263,2704.689999,13.79467414,0.255322972,11584.19014,96.63346615,0.319674692,728723.1842,6393.956423,0.347718091,12.93961692,0.08844242,0.294131381,5.036952038,6631.64083,63.6543534,65.16684668,0.017814822,0.028678983,0.02396023,0.001842473,0.082663473,0.238901922,0.205756306,0.036923745,130.5101484,197.0668013,176.2324683,15.2485429,704.9304602,1919.622761,889.6474404,207.8311251,178.4103972,0.891200285,0.015865747,0.927749619,0.015203937,100.2393451,0.929891981,821.2900036,155735.8353,0.220884189,181.2892951,4.833333333,335.2858887,784185.3843,12561.86396,2494.747837,11298.0753,5.035347145,69.42372803,13.78726136,69604.91839
0.2046284,126.724707,-1583.096533,0.976307768,214.3537416,-390.3839528,0.963607616,84.61734603,5814.308841,0.926529796,66.7142795,-42872.42047,0.969858343,0.478920166,-3058.404768,0.951688845,2466.224874,22.89500906,0.416601372,11535.59619,51.44418077,0.506923983,67.61364676,0.513658805,0.39055231,2860.874843,17.13728692,0.373271489,12512.17504,115.8374784,0.416006955,791868.322,8351.0404,0.471144663,13.32661051,0.101624495,0.391379228,5.074379064,6686.153385,61.20231056,67.61364676,0.01495586,0.025274528,0.023441867,0.001713996,0.072671258,0.235670146,0.21091803,0.034349662,112.79856,200.0218914,183.3450611,14.11021929,771.7530113,2347.887772,900.2535191,228.4208486,185.9393651,0.946151465,0.015741633,0.962877224,0.01454136,196.5565269,0.969999319,841.5028463,172221.1906,0.223677423,188.1458,8.666666667,629.1204102,873570.238,13650.16627,2691.081945,12035.02352,5.072377201,72.58893384,14.31063774,69604.43001
0.188268395,173.5454366,-1798.609456,0.947133765,275.1511361,-949.5821245,0.86570073,100.8661606,4585.49848,0.70536098,58.81386592,-5760.570252,0.948925484,0.378564833,-1681.047005,0.806545527,2840.013078,22.62526624,0.453222302,11942.63092,71.86419859,0.812457585,72.93955078,0.406264707,0.37451849,3163.979338,11.82567312,0.374616507,15066.30793,140.3864567,0.525893616,880347.2446,9340.31066,0.638620376,13.77277687,0.056506501,0.247226794,5.286787709,6973.425739,63.76471072,72.93955078,0.015812838,0.025051157,0.022963365,0.001579281,0.128681238,0.271249768,0.235999392,0.028364206,141.4977072,228.8381142,204.6366388,19.14068543,736.8747411,1119.97349,873.8234005,76.72743699,207.1687446,0.8121047,0.017079363,0.945550835,0.016002308,184.6744952,0.939465439,863.3606915,177002.8664,0.246784515,212.7209188,7.333333333,565.7672852,952505.0592,16389.91058,3045.866247,12356.391,5.38096145,77.09203491,14.32674829,69602.73193
0.263087714,128.1126131,-2394.723907,0.981860161,309.9280689,-559.8898443,0.952841805,118.403253,6950.566515,0.918420048,61.51677019,-48990.14431,0.973266449,0.433395989,-3458.984014,0.968623785,3115.308819,32.51071033,0.444348366,15169.25168,80.1305977,0.523458288,69.41266357,0.554976817,0.383284197,2932.185582,18.83843703,0.34682347,18234.74386,189.8257302,0.444052325,1072752.403,12238.07336,0.474673291,11.85823109,0.095170704,0.383864768,5.854744542,7715.454457,67.65562303,69.41266357,0.018648427,0.026234202,0.023519779,0.001424335,0.073706429,0.226786015,0.201903778,0.034665761,165.9315496,294.5701721,259.1930571,23.64546802,1152.105193,2295.815275,1322.361114,243.15986,264.3069636,0.931474612,0.016934521,0.968171434,0.015826025,214.7735224,0.973360844,1248.201468,202656.0311,0.215600818,269.0310014,4.333333333,322.6810059,1185910.584,20049.98082,3426.26729,15894.58771,5.851857473,74.60688883,12.74930713,69598.87151
0.372049657,101.4942778,-3895.45707,0.961699809,299.072865,-382.4924164,0.875417712,89.25844582,9405.945607,0.817412602,58.30103447,-21352.87183,0.919192102,0.527959205,-5185.81812,0.943126291,2524.880313,0.793217849,0.00040855,14604.72392,9.5412474,0.017470331,58.24410531,-0.095228977,0.016962364,2436.368504,-16.68948698,0.2296979,15127.16996,5.520087842,0.000555982,860576.7855,-1525.310033,0.011479911,9.72128558,-0.016364813,0.01776727,5.99254272,7891.083955,63.51938149,59.02906087,0.013906629,0.029710897,0.02425073,0.003436499,0.083150383,0.218842521,0.170932433,0.028901716,184.1359335,314.6709378,257.7412756,24.57377914,1141.208955,2296.064346,1537.878414,203.7848058,260.9918712,0.860753163,0.017480268,0.907710104,0.0157686,259.8209698,0.919841344,1562.622211,140528.8829,0.171882337,266.690307,8.166666667,453.5986523,842315.0341,15231.10867,2541.078765,14701.39398,5.99482075,58.22878282,9.495967377,69597.20975
0.06990857,229.6116658,-888.5198338,0.95225375,257.4121349,-244.2751597,0.946959647,61.26243055,9207.469653,0.676317128,55.35100597,25047.97125,0.948297561,0.46022214,-3754.31649,0.708125865,2285.522794,20.98597633,0.378080926,13123.74778,13.76598883,0.048659293,63.92626099,0.502168218,0.359325032,2735.877224,18.28795772,0.374734124,14866.17245,136.2842858,0.377935962,847905.5712,6507.313532,0.266700429,9.827811552,0.077368213,0.359565575,6.505456921,8558.861602,62.42177044,63.92626099,0.018115491,0.025336954,0.023193382,0.001565789,0.056522701,0.200616621,0.172423878,0.03353021,168.8979113,263.7829373,230.4182647,17.32332375,1133.448132,3480.060123,1407.921106,402.7268293,233.4178789,0.938436437,0.017515212,0.947802426,0.017134551,51.92497274,0.948444909,1260.225599,142177.1858,0.187377226,235.8894369,3.5,241.5424927,924632.9523,16283.44358,2503.839236,13372.10805,6.503398781,69.15913696,10.63432334,69587.78845
0.273361548,130.0183455,-1975.812788,0.952981742,223.9221594,-1.994535036,0.91896895,82.1566098,6910.009621,0.851117964,49.89436019,-27913.05585,0.936241636,0.586047566,-4024.577859,0.899113261,2068.213588,18.87769963,0.464094542,10396.41114,24.0752502,0.288337592,42.43604409,0.266443645,0.28006939,1587.718356,9.925289754,0.289501842,9488.696669,70.66554927,0.360991063,445519.3935,3350.605565,0.30521974,9.245213286,0.073859378,0.387626015,4.610832529,6074.97484,54.12451056,42.43604409,0.022719211,0.033212342,0.026854363,0.001848042,0.074860405,0.223561426,0.197055608,0.032646296,191.1768209,256.8100353,223.1609253,13.46751824,927.683795,2572.556482,1181.748424,323.6593755,223.7135744,0.918968125,0.021203915,0.919807811,0.019073625,215.7104955,0.942336995,1078.877496,105327.8035,0.210081816,226.279173,9.833333333,441.9645508,478176.9746,10143.76639,2234.276849,10636.48051,4.544526865,44.96709402,9.904831712,69586.35156
0.238323613,148.7743183,-1583.13871,0.970566082,216.5907811,-160.9476739,0.958411817,55.38175742,6058.848218,0.898442593,50.66224715,-52346.18626,0.964757512,0.701268285,-4156.645709,0.918771595,2242.64285,31.63497197,0.669467307,9125.307246,40.88743251,0.598597615,55.36947852,0.747670232,0.683311319,2203.056946,33.56782826,0.698903643,11192.6527,165.4940494,0.688466306,514698.7513,8513.100591,0.684766846,11.09738148,0.142101405,0.661178898,4.977305149,6559.338377,58.1816204,55.36947852,0.022319541,0.032467865,0.025549826,0.002075351,0.094235447,0.286791339,0.242168266,0.047972712,160.2423861,223.8322241,200.6364024,12.24371038,656.5136782,1700.447025,870.7525524,227.4763137,202.7997942,0.954325503,0.021538408,0.946811547,0.018976193,286.6373153,0.962128699,779.2668539,118149.4543,0.265876817,206.6709883,7.166666667,420.6510742,592501.0917,12766.48593,2546.301493,9565.997344,5.009672337,61.77290907,12.32212401,69580.84927
0.320794191,166.3365407,-3699.099504,0.958219225,285.4775568,-722.4696246,0.943417625,75.13673411,9257.844788,0.917124981,57.80401654,75417.24074,0.960176229,0.731654967,-7320.410607,0.931752316,3245.272291,34.34560198,0.508984047,14440.7998,42.20925125,0.441661325,68.98030729,0.536360132,0.438998622,2958.202647,17.21739595,0.454613914,16105.5836,169.8582151,0.508399681,1006384.662,9737.17793,0.480101746,13.89861242,0.108666134,0.440139447,4.96421484,6553.671618,66.88930637,68.98030729,0.017041315,0.025369842,0.023140219,0.001818684,0.077801757,0.253909338,0.222268227,0.041196174,160.7231396,252.5717281,230.5959604,21.13567049,913.0601814,2065.803467,1077.044935,230.9211901,234.9573221,0.913017627,0.016027112,0.958942135,0.016610901,-123.12083,0.960489988,1004.225693,220385.7116,0.238374425,239.2629064,8.333333333,614.5314453,1093364.264,17586.53454,3544.864564,14868.46085,4.961182709,73.5272092,14.82059777,69577.37584
0.108347532,222.8249435,-1241.950539,0.90399491,275.1566288,-338.6804018,0.898295848,84.04740013,8325.147619,0.851257652,50.09276866,72983.36795,0.909584004,0.500843024,-4174.821454,0.816088996,2468.970954,18.89582358,0.430413247,13265.21902,22.26767306,0.183725478,58.77720654,0.262980568,0.212644705,2383.013216,9.502992888,0.306714887,14221.64628,108.4975903,0.429232772,785385.0048,4185.296016,0.231524945,10.20382961,0.045918544,0.214225306,5.76082105,7587.853574,63.13098706,58.77720654,0.015051818,0.028709917,0.024513669,0.001821528,0.051807509,0.207245322,0.184746193,0.027863232,159.6238065,264.3649677,240.1329845,18.64461029,1088.303473,3081.094029,1339.51962,292.540083,242.6059325,0.885477071,0.018109114,0.909577245,0.01816659,-7.971569436,0.909903338,1255.00889,143562.6027,0.195625039,245.5391759,12.5,771.4077148,826788.6267,15112.13458,2624.07763,13415.90239,5.759060766,61.62956624,10.70129272,69573.89781
0.287257239,168.0377531,-3861.539682,0.932287481,338.1952586,-100.2589397,0.79075507,78.27767048,13883.86513,0.51021091,53.93634295,28367.9563,0.889768711,0.453438444,-5462.03888,0.851429558,2695.878309,15.86549961,0.196260031,17991.2341,18.71933794,0.065977109,52.47178342,0.428444363,0.415075616,2100.038516,-5.893557178,0.156100196,17110.4174,143.7473002,0.345934817,951241.2974,8045.048084,0.331410532,8.267819188,0.046375275,0.242543926,6.325899407,8335.415385,63.4069201,52.47178342,0.013738346,0.031463802,0.025137682,0.00483076,0.06954596,0.172281571,0.148623151,0.023894542,203.6408096,479.7652877,325.0551402,40.63356059,1877.946755,3296.499868,2233.85826,368.9597307,326.3878156,0.789765162,0.017923338,0.882814612,0.016237447,262.8251771,0.859585053,2050.929096,164375.6905,0.160028995,327.8149644,36.33333333,2126.919531,1059535.963,18925.59992,2935.711215,18331.36594,6.450266754,57.74715586,8.957403505,69555.10719
0.344418884,123.8775323,-2984.738038,0.927202797,275.7729253,-746.484251,0.845689264,79.9535597,6486.647048,0.759048281,49.79243499,109896.8207,0.915005058,0.557583228,-3980.137308,0.886058915,2853.296115,29.17918927,0.439808299,12255.4501,57.35769792,0.596289561,72.15192261,0.458204671,0.320478583,3033.284344,15.009814,0.409013462,15770.7774,161.3250625,0.440985789,895162.2293,8765.263009,0.480449316,13.05342198,0.082915858,0.319363005,5.528001161,7286.531129,64.73837937,72.15192261,0.014127881,0.026987951,0.023605954,0.002103054,0.07699604,0.260368381,0.229559246,0.042612612,114.0152451,274.3847135,215.5202501,28.78889818,820.5684682,2024.429932,966.6198271,187.0066358,220.0520979,0.810255165,0.017648056,0.913507977,0.01837725,-122.9488471,0.915240356,931.397656,175278.4803,0.247213046,230.0303884,7.5,570.7657227,968660.726,17419.79092,3152.100905,12757.18226,5.526420701,75.93458008,13.74034276,69507.26828
0.350480767,102.9144564,-2851.884868,0.96252125,320.1866894,-1002.407482,0.795676995,166.7604397,3601.44991,0.708020213,48.25213012,99682.51529,0.933432652,0.464547863,-3040.074788,0.936800738,3111.521368,29.06614102,0.39201133,13242.11486,74.10467871,0.586987473,57.81146275,0.223609895,0.209922997,2299.872723,8.624808213,0.242663155,13971.09958,137.0689629,0.487961721,773817.8304,6434.339649,0.431087543,12.84853177,0.047563741,0.1352526,4.52859098,5977.60946,58.90634136,57.81146275,0.022849938,0.027143357,0.025107995,0.000969961,0.077856146,0.257172043,0.231399071,0.037530506,128.0110101,283.4601637,238.8559762,34.27901005,907.8783289,1644.199168,1046.63388,129.0767184,243.7815661,0.749412957,0.018096464,0.929415192,0.019033201,-167.9205237,0.940264914,1031.831409,185349.5824,0.248014282,255.7691841,7.833333333,471.3624756,831775.5752,15376.14502,3426.147681,13817.24944,4.488769117,60.20669527,13.41748323,69486.23519
0.155821192,215.2996292,-1857.07099,0.975249326,329.3818116,-349.3381107,0.964598734,116.7155667,9670.763687,0.92317683,58.405865,-23751.93785,0.971348116,0.42510625,-4298.939877,0.940512915,2622.838979,28.11402734,0.429855018,16282.46788,61.35033758,0.393314543,56.64800659,0.490084829,0.370357615,2202.038253,20.95753619,0.379009854,16468.96499,181.1547755,0.449102496,938132.2082,10044.48794,0.393154707,9.023500949,0.075471655,0.348414456,6.275267435,8271.00974,63.75640494,56.64800659,0.02345263,0.03595749,0.026052167,0.002046972,0.048038027,0.184123714,0.158525403,0.031002352,172.2793473,324.1637097,286.8940072,24.5863117,1528.312,3780.777919,1894.040668,457.047579,292.221331,0.951807876,0.017502159,0.968521079,0.016587126,144.43318,0.971328322,1720.37496,165489.6217,0.172376361,296.2488109,6.166666667,377.8763062,1036241.779,18197.01906,2905.469614,16856.18691,6.265184099,61.4788503,9.817763278,69443.71276
-0.114976424,297.7264306,1066.983796,0.921565785,225.1317801,275.9237283,0.905659076,126.6576537,7069.346118,0.869130739,75.86880627,-277149.2795,0.848179332,0.288424548,-1271.832982,0.692678722,2560.825539,17.52095414,0.401446185,13288.25354,71.6082019,0.805322736,49.10013129,0.532271096,0.821273776,1907.728967,27.80404953,0.873890924,12372.71722,101.5758244,0.593969353,661554.0059,10239.63809,0.889433995,10.14917489,0.096083755,0.675648208,4.840585481,6381.698179,59.13845661,49.10013129,0.023856375,0.037859402,0.02621386,0.00233969,0.094781336,0.224526703,0.1917002,0.022222805,207.1714404,280.7864052,252.7876885,14.10156282,1143.096803,2185.783069,1338.285512,188.2443275,251.5877469,0.892807006,0.018302932,0.484504538,0.011541151,983.5952009,0.804627293,1252.056991,149111.9589,0.20145674,252.0207606,47.83333333,2551.758789,723298.9041,13282.50519,2744.066824,13638.11136,4.842054022,52.88592172,10.91128469,69421.19546
0.281804391,124.1187692,-2203.86781,0.87966934,199.8957794,-106.0622888,0.792727619,58.13715934,7445.438852,0.568530546,53.2712781,9049.411053,0.860111484,0.543590713,-3587.578136,0.747379216,1996.447123,13.08026102,0.719680282,10272.48097,18.89694428,0.593872191,48.62711133,0.237370804,0.557080861,1847.845062,8.881676141,0.772934588,9230.04344,60.68558718,0.722529535,500745.622,3286.698135,0.642351344,10.51802803,0.05110185,0.553685673,4.623155735,6088.746031,57.85870337,48.62711133,0.022422526,0.029123584,0.026301957,0.001277836,0.134211394,0.213369448,0.193909745,0.017175832,160.5815372,206.9964357,189.6757477,10.22483777,875.9860962,1302.396857,984.1862672,84.62279712,189.9006615,0.790728074,0.018401101,0.843096373,0.016142119,248.0885115,0.859607576,958.4914114,113484.0257,0.200610991,191.9501999,9,456.7737427,524723.4152,9659.256224,2089.058454,10410.86035,4.623697727,50.37373108,10.89457906,69413.78745
0.227057951,130.3286265,-2341.353896,0.975107251,370.4326253,-348.5374362,0.945289373,144.1435285,10319.10191,0.858578662,56.23328542,-56025.74306,0.97150166,0.341697863,-3279.459408,0.966935478,2421.124156,17.81055262,0.264974998,16683.11156,46.00532916,0.213478146,44.15050549,0.187627067,0.085928717,1629.642412,5.195399619,0.036055711,14313.43551,85.23406145,0.128033523,748865.7612,4120.430896,0.091926183,7.476829533,0.041725783,0.211111931,5.876808343,7746.526881,60.85512554,44.15050549,0.022711218,0.034935999,0.027361608,0.002073117,0.061321913,0.167372427,0.143299332,0.021925589,216.5879371,355.3230519,321.1040318,23.83295703,1917.644955,3651.307331,2290.465719,352.1703286,325.2063832,0.930765957,0.01899557,0.961220236,0.017014321,267.9124594,0.961192642,2198.851715,134376.1549,0.150082104,329.6862356,14.5,662.964917,792096.1037,15173.70679,2577.001471,17157.36729,5.871879725,46.03871847,7.821398347,69347.10818
0.251552312,54.24467287,-1355.864692,0.851198559,128.4079694,323.5497391,0.579074556,72.99327167,6675.917055,0.414426132,46.04897864,-26808.24153,0.68967594,0.327936262,-1736.748988,0.790760749,845.9674237,-1.406247945,0.015274687,7875.665822,-10.32658816,0.112020111,16.43642954,-0.106106854,0.152050443,493.8623884,-2.100159114,0.750417997,3417.700638,-5.649789117,0.015159378,130573.3822,-1007.762324,0.156869389,4.068421042,-0.026296921,0.152092498,4.040236829,5311.38272,51.52516592,16.43564209,0.022072499,0.046293302,0.033102928,0.00658091,0.072944861,0.138563366,0.10671412,0.015710727,138.0163572,350.2911316,212.3461221,34.97146926,1336.541894,2963.243152,2024.014142,393.0065657,203.6318763,0.368976722,0.025353973,0.332412756,0.014994873,361.3229251,0.690328454,2029.568488,32606.21744,0.111949158,223.0005297,23.66666667,368.3964157,131719.9707,3593.946299,889.6287907,7895.543467,4.040097776,16.51680908,4.088847634,69253.98757
0.373945325,237.9858893,-3775.919823,0.779203255,313.600297,-542.1907904,0.741562244,41.05830709,8852.172206,0.522611414,30.23882178,132035.0468,0.808299347,1.002288388,-8065.273109,0.580137456,2692.759298,30.47037292,0.546760271,10733.47007,10.9178848,0.121555025,45.82015172,0.389758784,0.499701799,1740.849246,16.89855105,0.507276519,11983.719,147.3830973,0.563514131,494408.59,4407.49619,0.445487826,10.31551985,0.076027772,0.451430871,4.427770332,5843.260498,53.70536193,45.82015172,0.022753398,0.037824203,0.026627458,0.002405748,0.120004943,0.322422541,0.249397943,0.051156875,178.1539789,325.6502404,258.8549608,33.42498156,856.0633155,1737.252799,1070.47685,194.2324879,262.3245092,0.721240169,0.024327756,0.801525733,0.026302349,-233.6533626,0.773038856,994.5261062,119580.0665,0.27629478,274.8679868,6,294.4961182,537419.4538,13520.05582,3008.380752,10889.86435,4.494228017,49.37488723,10.98626783,69232.66564
0.531326934,116.4461411,-2369.536855,0.579446781,194.8023183,1290.488991,0.206345646,30.46180391,6906.767953,0.079529988,15.70356423,149371.1878,0.421930035,0.596178629,-1776.856923,0.511770276,3184.901678,26.24496501,0.350638249,8322.603938,49.45965701,0.86486285,46.4790591,0.126002743,0.065491563,1632.044989,8.827911568,0.536640059,15219.05877,124.9150412,0.350541534,388364.6548,3203.761317,0.394524782,9.72479539,0.026848927,0.067486064,4.779869711,6313.06281,53.20185145,46.47847266,0.023462901,0.048061774,0.028613575,0.004094269,0.144539955,0.470647033,0.380164266,0.066697348,131.7966408,413.8599831,328.3405148,63.40226886,485.4400758,1088.972337,867.1541646,100.7120135,324.4536221,0.112792631,0.038760375,0.336307335,0.027006259,990.2740128,0.425643129,876.5117126,86556.18604,0.402079251,350.0738482,9.166666667,430.7296471,413484.8782,16503.84797,3455.002607,8634.408034,4.776924891,48.04761475,10.05830056,69229.16326
-0.039407514,240.6217788,2182.773214,0.249628051,220.7998078,1967.741071,0.246704672,111.9395878,5315.393602,0.442329959,15.23079414,78639.00757,0.213335067,0.154240976,2225.92205,0.075243353,3663.349294,3.284962416,0.005375204,9319.360424,72.10805729,0.818904216,35.76899738,0.251413695,0.28200995,1471.391544,11.83223019,0.34651452,17066.09115,24.91894955,0.014088223,338569.1287,5119.922122,0.546941157,7.679391755,0.049172587,0.238012766,4.656882215,6161.964754,53.06389081,35.77569336,0.012759026,0.034374142,0.024590767,0.003626467,0.287647366,0.58303205,0.396616064,0.077324434,309.7565197,820.4790012,487.3880288,99.73752562,921.6718226,2420.3933,1243.299654,226.6118437,468.1625472,-0.074037011,0.047490999,-1.111983156,0.013685091,2669.385299,0.200749667,1326.37294,69800.93348,0.364955024,482.3892337,10.66666667,371.1645058,327276.8555,16074.04513,3428.294927,9491.600989,4.688771172,34.24270121,7.300805431,69227.46816
1.035819673,-12.94504303,-5398.550451,0.825001401,73.72732398,1091.018085,0.156751987,20.45309874,6268.808512,0.242049685,21.94997096,121936.6532,0.263610662,0.997945721,-5256.737103,0.821352031,1811.046451,25.64711207,0.63531251,7082.332639,27.27022085,0.870908009,39.77510387,0.367148171,0.272829559,1676.587192,15.63059513,0.672200611,7374.419676,104.0016333,0.635824439,283804.951,3560.711666,0.407779683,9.766099291,0.090678914,0.275401929,4.073137494,5369.432484,53.46949394,39.78259534,0.018869441,0.048399555,0.023728383,0.004204836,0.116144056,0.368743121,0.253037599,0.053132052,92.7792035,292.5312613,188.8375084,44.43218187,321.8078892,1128.58095,756.001456,131.7083494,178.6050544,-0.181118461,0.024944313,-0.066756995,0.012099715,967.8532298,0.265840701,704.1614371,77204.53431,0.268224801,190.0321802,6.833333333,285.3934793,314404.3573,7953.214186,1953.37647,7244.304728,4.072515698,43.39302612,10.65204112,69225.85824
0.587031495,141.8132395,-3944.894062,0.926989644,389.3291943,-1187.179957,0.838941429,84.5584137,4687.419322,0.791815628,25.88375441,91854.47951,0.921827643,0.854036432,-4923.674329,0.904044435,2482.414843,36.64026874,0.734064149,8671.865622,42.14537514,0.783573209,47.1206368,0.340591708,0.462101585,2053.813517,12.9731991,0.529062389,12408.9364,182.6128696,0.733207162,413044.3418,4627.558115,0.64783273,9.425429312,0.068610596,0.465051869,5.000056341,6590.409254,55.58273849,47.1206368,0.0148027,0.026470964,0.022844366,0.001706051,0.083772859,0.330425144,0.282122686,0.058332921,148.5006605,298.0450555,258.6447929,39.76491893,762.0373027,1993.992278,944.3060399,177.0385849,266.2935996,0.753169754,0.030258711,0.900142002,0.035606584,-459.5742992,0.922419019,887.551832,89785.03847,0.31297934,277.9481008,21.5,1080.27168,448696.8866,13961.32607,2793.729567,8922.245013,4.997473653,50.29380086,10.06382662,69223.72754
0.516430272,82.0878667,-3283.209339,0.922173982,527.3224065,-2374.206301,0.715984631,174.4600802,1711.578156,0.705853617,29.6139136,113887.0392,0.881364438,0.584248649,-3143.8962,0.917181781,3401.235504,31.36189705,0.476885453,11202.64757,62.40733904,0.702782227,54.40252808,0.229599604,0.410175014,2153.655078,8.721975479,0.300765356,16891.87866,154.9828169,0.476463698,614121.6743,5622.30098,0.630165776,10.95239219,0.046878242,0.413809835,4.967755308,6560.922896,58.0137226,54.40252808,0.020797564,0.035755806,0.025381308,0.002030482,0.163621732,0.337406745,0.300422699,0.039092859,153.9546936,361.6291559,307.9469685,43.17702032,818.6196732,1235.044424,1025.152858,61.89187087,312.5275787,0.596094196,0.027566557,0.876436322,0.029764262,-279.093219,0.88287256,1037.695164,133675.0867,0.317486478,329.4467647,8.5,479.1900024,663578.6689,18554.85831,3737.831319,11774.00558,4.964137205,56.35872125,11.35317112,69206.51496
0.55711473,115.1310203,-3988.033347,0.899974682,415.1114138,-2002.203437,0.771350899,109.1356095,3527.433368,0.754408174,30.61151498,153830.1241,0.86075277,0.719182694,-4221.82154,0.885614059,3120.985585,18.8008853,0.332325158,10209.933,30.67830144,0.516777023,61.23115695,0.200432807,0.348260936,2516.283812,5.865685983,0.456677951,15482.98392,92.83150173,0.331551311,627787.7181,3687.677806,0.480589987,12.34172044,0.040838988,0.350294994,4.961656356,6549.812285,59.49976548,61.23213658,0.018334246,0.026318176,0.02430506,0.001198778,0.129465116,0.335504379,0.303795393,0.035851988,127.4812745,289.3324699,251.3519185,27.97170157,757.2497261,984.6766361,829.6173127,38.22767935,253.9301316,0.65430135,0.024713679,0.847942767,0.02810803,-435.8614235,0.862062108,824.0839708,133083.934,0.3153757,259.761753,5.666666667,357.5181152,660135.7422,16367.55888,3299.741828,10465.4001,4.960301919,63.08526088,12.71803624,69205.32897
